age,income,credit_score,employment_type,loan_amount,existing_loans,spending_ratio,loan_status
41,106126,510,1,269340,3,0.44176966441020493,0
31,75432,579,0,147163,3,0.4987798853300245,0
57,50951,837,2,216648,4,0.45548497832812274,1
56,100863,455,0,201326,4,0.48602569794379274,0
55,98291,537,0,316406,4,0.3814352044313657,0
39,145659,675,2,142095,0,0.689023274818007,0
40,79872,381,2,25543,2,0.7307281771891168,0
38,27235,791,2,458245,0,0.7761790235965853,0
34,102733,655,1,492129,4,0.438902708351977,1
35,82712,572,0,369315,0,0.7352388237194563,0
51,41473,343,1,440553,2,0.6463727502337706,0
21,87567,422,2,176481,3,0.870541260788275,0
23,126818,648,1,75540,1,0.4973496166889833,0
36,145849,629,2,146035,4,0.8946168095183482,0
43,127399,708,2,149868,4,0.71827582100551,0
31,144421,622,0,45972,2,0.7433944284712981,0
32,99823,410,0,77613,3,0.2179934020767627,0
30,124215,388,0,100384,3,0.5481788459352674,0
52,129999,732,1,83062,1,0.5698356986184177,1
36,52230,398,0,270405,3,0.22842007134441972,0
28,104573,838,2,284190,2,0.4184918564433885,1
58,112588,445,0,280541,3,0.8689509264394573,0
32,88876,556,1,458652,2,0.4982780054520949,0
44,60644,488,0,357949,4,0.3306913891908152,0
48,68664,539,0,499910,4,0.5593370949184857,0
28,65203,802,0,292901,4,0.22363590405432568,0
48,86677,570,1,151371,0,0.5611920899796001,0
56,45425,819,2,260456,4,0.6159878142210615,1
46,143246,849,2,137974,2,0.4503860537871044,1
28,104817,413,2,386003,1,0.7338033386654916,0
48,127585,638,0,251088,3,0.29499985390070377,0
48,105961,658,0,47399,4,0.8147283869164876,0
57,120342,633,1,53330,0,0.8688114372732942,0
56,145740,468,2,444524,0,0.200864167222022,0
47,117649,638,0,257055,2,0.7899051620302115,0
37,89806,560,0,139918,1,0.5542736042351335,0
29,62814,498,0,148431,4,0.5229839436869617,0
53,90219,510,1,185448,4,0.36707537481206676,0
40,69646,586,2,73056,0,0.5131275287781456,0
33,59884,771,1,45832,2,0.8652990047410962,0
48,115345,781,2,156170,0,0.3475513437680686,1
49,146062,322,2,122095,0,0.32532886691553364,0
33,120088,408,0,109987,1,0.3693274128416136,0
55,138198,595,0,186034,2,0.5862839360360865,0
26,89322,305,0,355816,1,0.8512098708033098,0
38,41650,849,0,303029,2,0.6017171135356802,0
25,114242,502,0,494472,4,0.3704377336240746,0
45,29190,624,2,26157,3,0.5083166207248835,0
22,58196,543,0,446588,3,0.473280092250022,0
30,59449,626,0,24674,2,0.23259862890370608,0
50,59661,346,1,37357,3,0.557449293970341,0
25,49709,312,1,279722,0,0.2882044706435717,0
53,130965,679,2,395601,4,0.7895708294587125,0
21,100428,664,2,400467,4,0.5842740365071277,1
38,95179,641,1,215121,3,0.791224537832163,0
52,29943,520,1,435645,2,0.8692312811646288,0
31,63240,372,0,490857,0,0.8602318035251935,0
41,65760,345,0,445087,2,0.27030053401528764,0
46,41042,803,2,484742,3,0.861371950085005,0
45,141770,573,1,161571,4,0.757023045452657,0
42,63894,507,2,404637,4,0.7443606736825537,0
47,26869,423,0,188276,2,0.2630899781877228,0
33,81078,309,2,422807,1,0.3256602915985194,0
53,76759,628,2,197012,2,0.8826143659403378,0
54,125973,486,2,490731,1,0.34935911000870606,0
55,64306,842,0,222443,2,0.31833733111718043,1
21,128369,359,2,108229,1,0.4536461330966275,0
41,75371,741,0,148274,1,0.8393493382744233,0
26,40918,516,1,499166,1,0.5333354244895889,0
48,48379,301,2,391125,1,0.8444086033623606,1
37,140667,835,2,227274,0,0.434037146290665,1
25,128475,655,0,155362,1,0.35857005165889955,1
51,110810,464,2,416346,1,0.5466421061957248,0
25,103232,390,0,304221,4,0.6308338231833219,0
58,22962,466,2,260672,0,0.4740492990294892,0
23,33851,506,1,120136,1,0.44222135671617224,0
43,137626,581,1,155468,3,0.35264149934127265,0
57,65747,364,1,459064,0,0.39250473635524,0
57,145180,815,2,219560,4,0.6711825742066105,0
30,72349,456,2,65530,2,0.4589114770295745,0
30,90832,605,1,200346,4,0.2558299292047199,0
39,76356,694,1,123179,4,0.2967087729667742,1
37,34745,373,0,32122,0,0.4606654318737775,0
41,25730,486,0,296525,0,0.8471517008935032,0
34,33921,636,1,181507,3,0.4653211831521862,0
29,118430,539,1,372758,3,0.2424494542161727,0
21,91138,832,2,159339,0,0.4925959805160111,1
33,103111,440,1,118271,0,0.668172315772116,0
24,39023,564,0,198050,0,0.6155172944637546,0
21,65349,438,0,143160,2,0.39516207367022105,0
52,146796,758,0,102354,4,0.6816622461340858,0
54,101533,369,0,394872,3,0.6414370617057327,0
48,103286,684,0,17822,3,0.32052107818027803,1
51,61979,497,0,186288,1,0.31350150249777153,0
28,42837,504,1,434805,2,0.5830281574475585,0
59,34997,730,0,201334,0,0.6616069927812727,0
46,124975,624,0,456127,0,0.8733374094021824,0
54,108603,741,0,137508,2,0.4953514415122458,1
23,65039,587,0,460070,3,0.7354574677703394,0
32,147394,525,1,460104,0,0.2815645231039635,0
21,40923,363,2,378345,1,0.8227263191209531,0
25,28876,797,2,294425,3,0.6431752789791878,0
50,80973,359,2,355161,4,0.6403212319458731,0
50,22887,696,2,363149,2,0.29970984368270487,0
37,83723,556,0,89403,3,0.22770861066812859,0
43,62422,538,2,373167,4,0.6910143965892337,0
35,122390,337,2,190024,1,0.2819395212752106,0
57,71413,324,1,27766,2,0.2888791046387529,0
41,122484,709,1,231345,0,0.3312501024428895,0
34,22841,760,1,419429,0,0.2684225381977217,0
22,144647,716,0,361035,4,0.6377747643012147,0
31,48756,656,0,329383,3,0.4954033640940116,1
59,91576,682,0,158609,1,0.38626726468668376,1
58,138248,457,1,401010,4,0.5085245802601036,0
54,30304,732,2,457420,1,0.7908980014456399,0
58,50341,347,1,245904,1,0.8489555835305453,0
54,24758,627,0,168396,1,0.5412333012574091,0
38,37010,732,1,61764,2,0.5967270405789618,0
50,147039,730,2,35858,4,0.380039951237911,0
35,80758,355,0,47850,2,0.5595202650459834,0
47,51658,567,2,411234,3,0.7236837248546626,0
54,69002,368,2,132171,3,0.5444960845593186,0
58,123318,748,0,350161,0,0.41145103055241883,1
53,21375,556,2,317934,0,0.6074240430574713,0
44,119485,789,1,348264,0,0.8626592216200912,0
35,42092,348,2,276994,3,0.8215886977881781,0
50,20490,615,2,227309,1,0.7384696654228193,0
37,23729,712,2,373903,1,0.3933467428656463,0
25,25974,733,1,182047,4,0.369091655051481,0
49,138222,301,2,201582,3,0.7869760328583184,0
24,105216,444,2,332840,0,0.32692223325747166,0
30,103860,665,1,161904,3,0.6239279152406505,0
37,147288,719,0,232818,1,0.5072509605080749,0
30,116870,743,0,92826,1,0.5275905271046788,1
37,41398,733,0,493193,2,0.5181803817692785,1
40,54650,356,2,160958,2,0.829965102706562,0
44,41292,477,0,234002,4,0.2609659756268185,0
25,121291,592,1,144490,3,0.748031014619269,0
54,123889,345,2,128152,2,0.7845088701026983,0
26,23159,469,2,12081,2,0.860014003007443,0
22,118162,570,2,369860,3,0.5168199684563979,0
33,82766,716,0,146186,1,0.5500456343208416,1
31,114887,438,0,253917,4,0.8729061647986416,0
43,122834,546,0,285866,4,0.5209157426644141,0
36,37065,447,2,354652,4,0.5524839310833805,0
51,41638,529,1,396896,2,0.4325780227325688,0
31,21073,673,2,22985,1,0.22213921547925494,0
36,66511,379,1,404104,4,0.5031381862330448,0
28,104307,364,2,467470,3,0.6585639175931701,0
24,145274,387,1,495899,4,0.68296213742949,0
24,120997,387,2,387378,0,0.20455605281922667,0
45,127866,503,2,244990,1,0.76073694234098,0
23,49320,681,1,350989,0,0.5446909298899829,1
52,89876,775,1,390590,1,0.564521752970335,1
23,54924,838,1,155371,3,0.8732205817192571,0
47,101720,513,1,454266,2,0.39912281105907255,0
49,60734,373,1,111747,2,0.7331563922777171,0
52,88116,360,1,27036,1,0.6023433719705895,0
39,60025,842,1,261306,4,0.6905589230906268,1
41,114503,518,1,221493,0,0.492472216246787,0
25,22159,311,2,34346,3,0.3954452772749879,0
38,68940,714,1,380651,4,0.5822881666582541,1
48,99436,331,1,381817,2,0.4624588024468529,0
42,96976,459,2,293835,4,0.35603782518076477,0
41,34678,536,2,110578,0,0.7874653036796337,0
26,81075,480,0,285130,2,0.5330821165009039,0
21,67204,640,0,163918,1,0.7931210188336295,0
25,32021,757,1,316809,3,0.5318221076582441,0
32,26772,379,1,118408,3,0.5897583883986857,0
46,87163,772,0,177473,2,0.8966961689197683,0
54,129968,411,0,78728,1,0.8660529484246118,0
34,93755,591,1,55054,0,0.39018290946682344,0
46,43464,682,0,174559,3,0.8080587705144553,0
47,71137,316,1,407628,2,0.47328243858803526,0
29,50232,792,2,86499,3,0.24987411653727495,1
46,81497,630,2,187545,1,0.6030467103777802,1
42,128017,785,0,366303,0,0.8839363016179647,0
50,94024,705,2,71553,1,0.8820195809036997,0
37,120485,416,2,10279,4,0.28852576471372765,0
46,129898,414,2,474164,1,0.7398656666324948,1
56,71448,848,2,274856,1,0.7619831309751453,0
21,125468,846,1,282961,3,0.458121349021662,1
28,104517,635,1,189904,1,0.6610166268319299,0
55,20901,635,0,360760,2,0.5417116347940552,0
35,107980,446,2,454440,3,0.3595251683969487,0
42,127594,421,2,404840,3,0.7328849968574913,0
34,103597,380,2,427342,4,0.3839268954686892,0
46,22881,674,0,480331,2,0.43831342712916144,0
48,49863,362,1,85667,1,0.33301288344082275,0
43,131362,803,2,173534,4,0.703489912652093,0
34,25622,748,1,194748,2,0.5211068376814055,0
44,142740,727,0,182887,4,0.5103612783872532,1
22,21378,726,1,239027,0,0.6231940068230089,0
46,103168,720,2,224983,1,0.3100844130731361,1
34,113847,621,1,293237,4,0.8287077227380315,0
27,91186,465,1,116030,0,0.5255762693651517,0
23,65201,760,0,122385,1,0.45656880107742087,1
43,140767,758,0,168597,4,0.28868342623363474,1
38,127760,488,0,34030,4,0.31756794305719,0
58,79251,763,0,49067,4,0.844252219739702,0
55,92572,678,1,403423,4,0.5196319233798056,1
35,59255,301,1,343577,3,0.7055287435514825,0
45,83212,663,0,293783,4,0.25636144686097323,1
57,70210,371,0,401008,3,0.6504251808885386,0
48,145629,726,2,5420,3,0.8450634346361947,0
30,136736,469,2,492976,0,0.4099744156170438,0
59,42499,504,0,24198,1,0.6053983504994075,0
37,122552,636,1,433824,3,0.8581533730210953,0
59,71628,771,0,182277,2,0.7035257876633041,0
42,81360,494,1,87951,3,0.24362785166885412,0
46,24603,574,1,242015,2,0.46511600308230716,0
45,113309,306,2,285019,0,0.2600409292611019,0
37,147466,477,0,75511,2,0.8029223173394218,0
33,105473,541,0,96997,0,0.6351638908425308,0
40,32632,502,1,288475,0,0.86946722138372,0
45,50607,842,0,284037,0,0.21382943043006503,1
24,111873,761,2,200985,2,0.496161158897733,1
30,85756,379,2,23243,2,0.27305486968107634,0
23,66994,822,0,20535,0,0.4453414758339389,1
38,83382,716,0,461419,0,0.3133207763496109,1
56,90354,683,2,468813,1,0.43015563199539414,1
42,76344,690,0,334538,0,0.7734834033054203,0
54,73775,425,1,161561,4,0.3124895285378925,0
28,27349,793,0,346358,1,0.5315653298665317,0
39,91154,346,1,387439,1,0.8451081938423683,0
57,47464,775,0,367513,1,0.8991455014980145,0
26,62624,763,0,117695,4,0.3754487827225583,1
46,141897,422,2,220958,1,0.8548977195362701,0
54,146866,773,1,280490,1,0.38297207656071786,1
26,57344,433,2,184077,2,0.48946994928851534,1
57,145857,322,0,404989,2,0.8145465285633291,0
53,103791,534,2,231073,0,0.7503232734469736,0
42,44299,358,0,127580,0,0.8002412900566147,0
41,67975,463,0,342468,3,0.7601796755131154,0
26,21462,515,0,168415,4,0.36454270350702894,0
26,140209,482,1,248470,2,0.5911565808014214,0
24,101441,389,1,369890,0,0.46967550285334536,0
50,110456,610,1,79783,4,0.521797677913858,1
31,101788,556,2,444179,1,0.3077694114865415,0
50,126540,832,0,440199,4,0.42103729145761937,1
51,60581,832,2,172044,2,0.8003529849955309,0
44,120372,351,2,284103,3,0.8282908869203147,0
29,91289,637,0,356487,2,0.627107158729397,0
23,125541,470,2,170205,0,0.548787079900527,0
51,34175,366,0,225826,0,0.6989877817045103,0
57,141704,599,0,56150,4,0.6261972751555416,0
56,26191,531,0,288878,2,0.8885725044434696,0
44,103434,367,0,486580,0,0.33306215451494225,0
51,104518,805,2,22400,1,0.5143313083725372,1
26,100158,327,2,156074,1,0.8427683515998876,0
22,86537,350,2,365473,3,0.8403159419359669,0
40,135721,559,1,391582,4,0.5467427925928214,0
48,67645,483,2,434708,0,0.29436630140096703,0
31,128536,322,2,102753,3,0.7704705772450318,1
24,43283,428,1,499978,1,0.6096156305523432,0
35,143153,590,0,229540,3,0.7412162111000797,0
26,106971,800,0,376007,3,0.5237665419874131,1
50,112759,485,0,166947,0,0.3427187453557786,0
58,79123,778,1,161118,0,0.21679258523566458,1
22,122780,791,2,159736,0,0.5913967881878265,1
35,50024,812,2,422669,4,0.3127323252171127,1
31,69630,366,2,9746,3,0.330996046018475,0
28,50734,766,2,225581,3,0.505413941670015,1
46,20515,584,1,128765,4,0.5094539514072285,0
25,130782,716,2,411433,1,0.3920709631439937,1
26,86727,399,0,330328,2,0.2923455458964279,0
46,117800,488,1,93898,1,0.8614669262756363,0
24,129164,687,1,308979,4,0.29214843111478195,1
39,66216,540,0,276277,3,0.44554080922079065,0
40,91833,716,0,106345,3,0.4134075948252124,1
53,78755,475,2,45533,0,0.8064365278709864,0
40,47856,686,0,403620,0,0.48704371393499934,1
32,134959,770,1,169411,3,0.286830449464055,1
21,93870,532,1,295869,3,0.2071827198831468,0
46,44162,751,1,210404,0,0.7053647224321673,0
34,26008,576,2,443596,0,0.7001507647974952,0
58,27987,528,2,446289,1,0.4924485699192594,0
57,82532,470,0,196945,3,0.2884156002186265,0
31,116502,512,2,222972,3,0.4601436688009235,0
56,23332,581,2,132240,4,0.6129177156419217,0
33,86323,340,1,177413,1,0.6927600592647887,0
23,58990,421,1,268380,2,0.25476792470399334,0
53,29873,526,0,335060,2,0.5894152294302752,0
26,102542,593,1,372625,2,0.3932868549136963,0
30,105761,566,2,133357,0,0.6320864009935498,0
25,56444,840,0,281682,2,0.6536980860053325,0
43,55340,750,0,410187,4,0.837422591242303,0
30,125219,748,1,104821,0,0.48726486277227193,1
22,25033,360,1,481669,0,0.5763134620947223,0
33,93324,801,1,43655,2,0.3877505859323565,1
22,35689,446,0,213094,0,0.4005899169015892,0
40,129756,633,1,65784,1,0.23222364709295376,0
21,107134,441,2,389691,1,0.40024825960895444,0
57,123016,343,0,385321,2,0.24468008271346053,0
29,115239,443,1,459505,4,0.8747410534100808,0
37,20066,632,2,173482,0,0.6369842647632731,0
29,134159,796,2,358126,3,0.32120399283040585,1
31,65246,695,1,449518,2,0.2817364518742346,1
35,27533,354,2,419919,0,0.4590858343342804,0
44,100639,606,0,311335,2,0.41535312723318896,0
58,90152,722,0,254526,2,0.3954783466401171,1
55,131581,716,2,321256,4,0.5277372314517148,1
50,135828,624,0,16399,3,0.8390116900835245,0
51,79658,379,1,371509,0,0.5976351780821207,0
25,58498,330,2,17685,2,0.5648620532106334,1
34,129028,411,0,354921,2,0.7645839046127405,0
31,31772,771,1,271631,0,0.20281722811782243,0
29,109385,373,1,279162,2,0.3381699684086634,0
54,69036,778,0,429041,2,0.5473301540721852,1
32,78531,686,2,143822,2,0.6937163423654467,0
55,139159,732,1,457172,1,0.5395197364577469,1
55,32940,711,1,448445,1,0.314601186910614,0
21,138027,766,1,88220,3,0.8509879723631035,0
42,36932,547,1,310262,4,0.43006559177381165,0
49,115305,419,2,64615,0,0.7517509769761528,0
28,76827,366,0,84946,4,0.8239893342183289,0
31,81431,626,0,257409,4,0.4425145643820665,0
57,44648,769,0,126869,1,0.7917182469310733,0
34,132947,792,1,455506,3,0.6975415782167582,0
50,52966,585,2,282249,4,0.8329965856634043,0
55,47777,611,0,417129,4,0.37591749120608436,0
41,144661,608,2,368708,2,0.8518943242967929,0
57,52567,396,0,185587,0,0.2457145336689512,0
25,135259,412,1,52342,3,0.7555698997139542,0
39,37174,755,0,379160,0,0.5049655144911429,0
34,62598,762,1,251605,1,0.3245229767970725,1
46,144711,431,1,188256,4,0.2555820685718757,0
24,79199,420,0,481463,4,0.4726832597292566,0
45,33798,496,2,327650,0,0.4725267452085647,0
45,85364,781,1,292111,1,0.36097016901488976,1
38,37558,338,2,303167,2,0.35086077884698996,0
28,81084,811,0,321432,2,0.4796600086327712,1
59,64237,773,1,257868,4,0.48707971824361007,1
34,85497,460,2,129939,4,0.5096553594142346,0
52,20178,588,1,368685,3,0.8081315707094376,0
58,136932,499,0,293766,0,0.6278781544959302,0
53,106006,827,1,50201,4,0.2143032162500675,1
43,37118,802,0,473249,1,0.5633694692335286,0
35,42616,547,2,21350,0,0.7337159071900281,0
53,20798,682,1,321964,3,0.23949001465116204,0
45,27601,517,2,315853,2,0.4958255154918746,0
37,45363,386,0,355376,3,0.5158471002802969,0
53,22795,381,0,425686,0,0.8678143166350429,0
22,117462,361,2,166961,2,0.5329787676480722,0
34,65264,799,2,146296,1,0.7249301838635416,0
59,122892,341,0,243332,2,0.412031431646337,0
26,92833,311,2,141537,2,0.7455146558319019,0
26,149688,414,0,349562,1,0.4258636565481384,0
23,23084,517,2,102739,4,0.5010165111415068,0
27,115865,405,0,229552,4,0.5356375944681885,0
28,96646,827,0,60214,2,0.8484540785926078,0
35,20731,771,1,231445,2,0.2374174834634073,0
49,21129,686,0,139016,3,0.33780700570756506,1
53,48022,525,0,29336,4,0.6940199223382527,0
50,21605,780,1,43624,1,0.6043043619173781,1
59,97506,707,1,332350,2,0.3760719732904831,1
47,129241,756,2,49764,2,0.4024406212437034,1
56,64130,320,2,495548,3,0.45711663992607593,0
49,49265,502,0,361469,3,0.5152428645312299,0
58,52330,716,2,50420,3,0.7726191262769446,0
53,88469,715,2,487974,0,0.2096708335303738,1
57,35187,747,0,109381,1,0.8286138188494347,0
47,45791,811,1,70671,0,0.4891189781420697,1
53,110436,384,1,413989,2,0.3613482622964892,0
24,90610,466,0,112596,3,0.5558888896691416,0
42,132341,683,0,293591,3,0.6617690298897048,0
22,111962,767,0,140105,3,0.23132655343552247,1
30,59867,371,0,454068,4,0.7010441461662578,0
25,136178,820,0,25497,1,0.7325328313087036,0
30,20893,772,0,84714,0,0.3163275990263935,0
53,119694,557,2,131892,1,0.31751699986383203,0
58,39773,574,2,208154,3,0.3426491881786138,0
33,24239,319,2,472148,2,0.7576400984471126,0
51,40863,789,1,419194,4,0.3904021391518324,1
56,71415,789,0,244939,1,0.7571550866380481,0
44,88968,625,0,148954,2,0.5783667012571942,0
35,120675,828,2,153017,3,0.7370199311202661,0
49,80430,388,1,485536,3,0.5875711291757275,0
28,139000,785,2,454701,3,0.43503822944825354,1
25,21515,649,0,467066,3,0.8374998998606407,0
49,117206,383,0,254720,4,0.700706963300225,0
24,134210,686,2,327014,4,0.5388383617609701,1
32,124630,386,2,154667,1,0.6461999334626887,0
22,34605,606,0,220363,3,0.6310903491082951,0
47,76240,453,2,102847,4,0.45068135155298905,0
51,25586,739,0,200110,2,0.4966402227456652,0
56,121221,563,2,454342,4,0.42277974434318444,0
56,140419,720,1,247303,4,0.899662691990817,0
46,142374,792,0,363278,1,0.6060451177890724,0
47,134205,710,1,433665,4,0.2644387247682236,1
25,51186,472,2,368254,2,0.5633750285911449,0
40,46928,303,1,246337,3,0.23497337527028794,0
31,118264,771,2,416855,0,0.4020564338190761,1
30,103087,409,1,443586,1,0.5121727811833282,0
58,142990,336,1,494775,2,0.5739893406213383,0
26,107029,330,1,210700,1,0.8833269798097783,0
28,40711,680,0,76918,3,0.8875552066629064,0
43,74962,567,1,440926,4,0.26864855893444806,0
46,40039,310,2,190123,4,0.5766928709340224,0
32,56561,643,2,196711,2,0.7719765766344797,0
46,95483,843,0,8159,3,0.36639897417692835,1
33,117871,465,0,338336,0,0.7253941690119301,0
38,101395,641,2,334132,0,0.8150333389934854,0
45,108658,781,1,112739,4,0.663741177224821,0
53,21577,318,2,285850,3,0.42939234419158323,0
32,127792,483,0,408078,3,0.8461926235384007,0
56,48350,844,0,277363,2,0.8184640655719182,0
24,136908,309,2,356161,0,0.7010777231558263,0
25,127468,491,1,301680,2,0.45456767940602116,0
57,53798,619,1,338776,1,0.7543274536763596,0
28,117434,774,0,239561,3,0.4212762870514988,1
48,101417,726,2,475607,0,0.37706699593349946,1
51,30785,358,2,461102,2,0.5605093708378968,0
29,92227,735,0,375942,4,0.8979946575008755,0
49,138680,396,2,478212,1,0.7630253590038847,0
34,81957,795,0,301081,2,0.7108549124828265,1
42,85431,577,1,26094,4,0.5164089226857841,1
31,37297,564,1,130312,0,0.41836500643007124,0
43,91894,308,2,109894,0,0.7991305342053612,0
21,136869,756,1,251146,1,0.5974129459867135,1
57,83772,572,1,122118,4,0.7692784657853293,0
41,39581,307,0,163996,3,0.5414275966996851,0
46,75192,507,0,350469,0,0.7277702458084703,0
56,21462,422,2,136195,3,0.8074187410701863,0
43,148848,332,0,451365,3,0.47397301852899965,0
21,84173,812,2,338589,2,0.20949869893281114,1
35,35511,503,2,36854,2,0.37844859621463633,0
41,96106,817,0,65796,0,0.8404405287590861,0
29,68665,816,1,336576,3,0.6812795823866036,0
29,64414,742,1,195040,2,0.7160531015058582,0
30,101010,638,1,439050,4,0.427702029985795,0
46,92573,737,1,284255,4,0.6908910892724965,0
55,113665,744,2,77575,4,0.6523975017865976,0
