age,income,credit_score,employment_type,loan_amount,existing_loans,spending_ratio,loan_status
25,103232,390,0,304221,4,0.630833823,0
58,22962,466,2,260672,0,0.474049299,0
23,33851,506,1,120136,1,0.442221357,0
43,137626,581,1,155468,3,0.352641499,0
57,65747,364,1,459064,0,0.392504736,0
57,145180,815,2,219560,4,0.671182574,0
30,72349,456,2,65530,2,0.458911477,0
30,90832,605,1,200346,4,0.255829929,0
39,76356,694,1,123179,4,0.296708773,1
37,34745,373,0,32122,0,0.460665432,0
41,25730,486,0,296525,0,0.847151701,0
34,33921,636,1,181507,3,0.465321183,0
29,118430,539,1,372758,3,0.242449454,0
21,91138,832,2,159339,0,0.492595981,1
33,103111,440,1,118271,0,0.668172316,0
24,39023,564,0,198050,0,0.615517294,0
21,65349,438,0,143160,2,0.395162074,0
52,146796,758,0,102354,4,0.681662246,0
54,101533,369,0,394872,3,0.641437062,0
48,103286,684,0,17822,3,0.320521078,1
51,61979,497,0,186288,1,0.313501502,0
28,42837,504,1,434805,2,0.583028157,0
59,34997,730,0,201334,0,0.661606993,0
46,124975,624,0,456127,0,0.873337409,0
54,108603,741,0,137508,2,0.495351442,1
23,65039,587,0,460070,3,0.735457468,0
32,147394,525,1,460104,0,0.281564523,0
21,40923,363,2,378345,1,0.822726319,0
25,28876,797,2,294425,3,0.643175279,0
50,80973,359,2,355161,4,0.640321232,0
50,22887,696,2,363149,2,0.299709844,0
37,83723,556,0,89403,3,0.227708611,0
43,62422,538,2,373167,4,0.691014397,0
35,122390,337,2,190024,1,0.281939521,0
57,71413,324,1,27766,2,0.288879105,0
41,122484,709,1,231345,0,0.331250102,0
34,22841,760,1,419429,0,0.268422538,0
22,144647,716,0,361035,4,0.637774764,0
31,48756,656,0,329383,3,0.495403364,1
59,91576,682,0,158609,1,0.386267265,1
58,138248,457,1,401010,4,0.50852458,0
54,30304,732,2,457420,1,0.790898001,0
58,50341,347,1,245904,1,0.848955584,0
54,24758,627,0,168396,1,0.541233301,0
38,37010,732,1,61764,2,0.596727041,0
50,147039,730,2,35858,4,0.380039951,0
35,80758,355,0,47850,2,0.559520265,0
47,51658,567,2,411234,3,0.723683725,0
54,69002,368,2,132171,3,0.544496085,0
58,123318,748,0,350161,0,0.411451031,1
53,21375,556,2,317934,0,0.607424043,0
44,119485,789,1,348264,0,0.862659222,0
35,42092,348,2,276994,3,0.821588698,0
50,20490,615,2,227309,1,0.738469665,0
37,23729,712,2,373903,1,0.393346743,0
25,25974,733,1,182047,4,0.369091655,0
49,138222,301,2,201582,3,0.786976033,0
24,105216,444,2,332840,0,0.326922233,0
30,103860,665,1,161904,3,0.623927915,0
37,147288,719,0,232818,1,0.507250961,0
30,116870,743,0,92826,1,0.527590527,1
37,41398,733,0,493193,2,0.518180382,1
40,54650,356,2,160958,2,0.829965103,0
44,41292,477,0,234002,4,0.260965976,0
25,121291,592,1,144490,3,0.748031015,0
54,123889,345,2,128152,2,0.78450887,0
26,23159,469,2,12081,2,0.860014003,0
22,118162,570,2,369860,3,0.516819968,0
33,82766,716,0,146186,1,0.550045634,1
31,114887,438,0,253917,4,0.872906165,0
43,122834,546,0,285866,4,0.520915743,0
36,37065,447,2,354652,4,0.552483931,0
51,41638,529,1,396896,2,0.432578023,0
31,21073,673,2,22985,1,0.222139215,0
36,66511,379,1,404104,4,0.503138186,0
28,104307,364,2,467470,3,0.658563918,0
24,145274,387,1,495899,4,0.682962137,0
24,120997,387,2,387378,0,0.204556053,0
45,127866,503,2,244990,1,0.760736942,0
23,49320,681,1,350989,0,0.54469093,1
52,89876,775,1,390590,1,0.564521753,1
23,54924,838,1,155371,3,0.873220582,0
47,101720,513,1,454266,2,0.399122811,0
49,60734,373,1,111747,2,0.733156392,0
52,88116,360,1,27036,1,0.602343372,0
39,60025,842,1,261306,4,0.690558923,1
41,114503,518,1,221493,0,0.492472216,0
25,22159,311,2,34346,3,0.395445277,0
38,68940,714,1,380651,4,0.582288167,1
48,99436,331,1,381817,2,0.462458802,0
42,96976,459,2,293835,4,0.356037825,0
41,34678,536,2,110578,0,0.787465304,0
26,81075,480,0,285130,2,0.533082117,0
21,67204,640,0,163918,1,0.793121019,0
25,32021,757,1,316809,3,0.531822108,0
32,26772,379,1,118408,3,0.589758388,0
46,87163,772,0,177473,2,0.896696169,0
54,129968,411,0,78728,1,0.866052948,0
34,93755,591,1,55054,0,0.390182909,0
46,43464,682,0,174559,3,0.808058771,0
47,71137,316,1,407628,2,0.473282439,0
29,50232,792,2,86499,3,0.249874117,1
46,81497,630,2,187545,1,0.60304671,1
42,128017,785,0,366303,0,0.883936302,0
50,94024,705,2,71553,1,0.882019581,0
37,120485,416,2,10279,4,0.288525765,0
46,129898,414,2,474164,1,0.739865667,1
56,71448,848,2,274856,1,0.761983131,0
21,125468,846,1,282961,3,0.458121349,1
28,104517,635,1,189904,1,0.661016627,0
55,20901,635,0,360760,2,0.541711635,0
35,107980,446,2,454440,3,0.359525168,0
42,127594,421,2,404840,3,0.732884997,0
34,103597,380,2,427342,4,0.383926895,0
46,22881,674,0,480331,2,0.438313427,0
48,49863,362,1,85667,1,0.333012883,0
43,131362,803,2,173534,4,0.703489913,0
34,25622,748,1,194748,2,0.521106838,0
44,142740,727,0,182887,4,0.510361278,1
22,21378,726,1,239027,0,0.623194007,0
46,103168,720,2,224983,1,0.310084413,1
34,113847,621,1,293237,4,0.828707723,0
27,91186,465,1,116030,0,0.525576269,0
23,65201,760,0,122385,1,0.456568801,1
43,140767,758,0,168597,4,0.288683426,1
38,127760,488,0,34030,4,0.317567943,0
58,79251,763,0,49067,4,0.84425222,0
55,92572,678,1,403423,4,0.519631923,1
35,59255,301,1,343577,3,0.705528744,0
45,83212,663,0,293783,4,0.256361447,1
57,70210,371,0,401008,3,0.650425181,0
48,145629,726,2,5420,3,0.845063435,0
30,136736,469,2,492976,0,0.409974416,0
59,42499,504,0,24198,1,0.60539835,0
37,122552,636,1,433824,3,0.858153373,0
59,71628,771,0,182277,2,0.703525788,0
42,81360,494,1,87951,3,0.243627852,0
46,24603,574,1,242015,2,0.465116003,0
45,113309,306,2,285019,0,0.260040929,0
37,147466,477,0,75511,2,0.802922317,0
33,105473,541,0,96997,0,0.635163891,0
40,32632,502,1,288475,0,0.869467221,0
45,50607,842,0,284037,0,0.21382943,1
24,111873,761,2,200985,2,0.496161159,1
30,85756,379,2,23243,2,0.27305487,0
23,66994,822,0,20535,0,0.445341476,1
38,83382,716,0,461419,0,0.313320776,1
56,90354,683,2,468813,1,0.430155632,1
42,76344,690,0,334538,0,0.773483403,0
54,73775,425,1,161561,4,0.312489529,0
28,27349,793,0,346358,1,0.53156533,0
39,91154,346,1,387439,1,0.845108194,0
57,47464,775,0,367513,1,0.899145501,0
26,62624,763,0,117695,4,0.375448783,1
46,141897,422,2,220958,1,0.85489772,0
54,146866,773,1,280490,1,0.382972077,1
26,57344,433,2,184077,2,0.489469949,1
57,145857,322,0,404989,2,0.814546529,0
53,103791,534,2,231073,0,0.750323273,0
42,44299,358,0,127580,0,0.80024129,0
41,67975,463,0,342468,3,0.760179676,0
26,21462,515,0,168415,4,0.364542704,0
26,140209,482,1,248470,2,0.591156581,0
24,101441,389,1,369890,0,0.469675503,0
50,110456,610,1,79783,4,0.521797678,1
31,101788,556,2,444179,1,0.307769411,0
50,126540,832,0,440199,4,0.421037291,1
51,60581,832,2,172044,2,0.800352985,0
44,120372,351,2,284103,3,0.828290887,0
29,91289,637,0,356487,2,0.627107159,0
23,125541,470,2,170205,0,0.54878708,0
51,34175,366,0,225826,0,0.698987782,0
57,141704,599,0,56150,4,0.626197275,0
56,26191,531,0,288878,2,0.888572504,0
44,103434,367,0,486580,0,0.333062155,0
51,104518,805,2,22400,1,0.514331308,1
26,100158,327,2,156074,1,0.842768352,0
22,86537,350,2,365473,3,0.840315942,0
40,135721,559,1,391582,4,0.546742793,0
48,67645,483,2,434708,0,0.294366301,0
31,128536,322,2,102753,3,0.770470577,1
24,43283,428,1,499978,1,0.609615631,0
35,143153,590,0,229540,3,0.741216211,0
26,106971,800,0,376007,3,0.523766542,1
50,112759,485,0,166947,0,0.342718745,0
58,79123,778,1,161118,0,0.216792585,1
22,122780,791,2,159736,0,0.591396788,1
35,50024,812,2,422669,4,0.312732325,1
31,69630,366,2,9746,3,0.330996046,0
28,50734,766,2,225581,3,0.505413942,1
46,20515,584,1,128765,4,0.509453951,0
25,130782,716,2,411433,1,0.392070963,1
26,86727,399,0,330328,2,0.292345546,0
46,117800,488,1,93898,1,0.861466926,0
24,129164,687,1,308979,4,0.292148431,1
39,66216,540,0,276277,3,0.445540809,0
40,91833,716,0,106345,3,0.413407595,1
53,78755,475,2,45533,0,0.806436528,0
40,47856,686,0,403620,0,0.487043714,1
32,134959,770,1,169411,3,0.286830449,1
21,93870,532,1,295869,3,0.20718272,0
46,44162,751,1,210404,0,0.705364722,0
34,26008,576,2,443596,0,0.700150765,0
58,27987,528,2,446289,1,0.49244857,0
57,82532,470,0,196945,3,0.2884156,0
31,116502,512,2,222972,3,0.460143669,0
56,23332,581,2,132240,4,0.612917716,0
33,86323,340,1,177413,1,0.692760059,0
23,58990,421,1,268380,2,0.254767925,0
53,29873,526,0,335060,2,0.589415229,0
26,102542,593,1,372625,2,0.393286855,0
30,105761,566,2,133357,0,0.632086401,0
25,56444,840,0,281682,2,0.653698086,0
43,55340,750,0,410187,4,0.837422591,0
30,125219,748,1,104821,0,0.487264863,1
22,25033,360,1,481669,0,0.576313462,0
33,93324,801,1,43655,2,0.387750586,1
22,35689,446,0,213094,0,0.400589917,0
40,129756,633,1,65784,1,0.232223647,0
21,107134,441,2,389691,1,0.40024826,0
57,123016,343,0,385321,2,0.244680083,0
29,115239,443,1,459505,4,0.874741053,0
37,20066,632,2,173482,0,0.636984265,0
29,134159,796,2,358126,3,0.321203993,1
31,65246,695,1,449518,2,0.281736452,1
35,27533,354,2,419919,0,0.459085834,0
44,100639,606,0,311335,2,0.415353127,0
58,90152,722,0,254526,2,0.395478347,1
55,131581,716,2,321256,4,0.527737231,1
50,135828,624,0,16399,3,0.83901169,0
51,79658,379,1,371509,0,0.597635178,0
25,58498,330,2,17685,2,0.564862053,1
34,129028,411,0,354921,2,0.764583905,0
31,31772,771,1,271631,0,0.202817228,0
29,109385,373,1,279162,2,0.338169968,0
54,69036,778,0,429041,2,0.547330154,1
32,78531,686,2,143822,2,0.693716342,0
55,139159,732,1,457172,1,0.539519736,1
55,32940,711,1,448445,1,0.314601187,0
21,138027,766,1,88220,3,0.850987972,0
42,36932,547,1,310262,4,0.430065592,0
49,115305,419,2,64615,0,0.751750977,0
28,76827,366,0,84946,4,0.823989334,0
31,81431,626,0,257409,4,0.442514564,0
57,44648,769,0,126869,1,0.791718247,0
34,132947,792,1,455506,3,0.697541578,0
50,52966,585,2,282249,4,0.832996586,0
55,47777,611,0,417129,4,0.375917491,0
41,144661,608,2,368708,2,0.851894324,0
57,52567,396,0,185587,0,0.245714534,0
25,135259,412,1,52342,3,0.7555699,0
39,37174,755,0,379160,0,0.504965514,0
34,62598,762,1,251605,1,0.324522977,1
46,144711,431,1,188256,4,0.255582069,0
24,79199,420,0,481463,4,0.47268326,0
45,33798,496,2,327650,0,0.472526745,0
45,85364,781,1,292111,1,0.360970169,1
38,37558,338,2,303167,2,0.350860779,0
28,81084,811,0,321432,2,0.479660009,1
59,64237,773,1,257868,4,0.487079718,1
34,85497,460,2,129939,4,0.509655359,0
52,20178,588,1,368685,3,0.808131571,0
58,136932,499,0,293766,0,0.627878154,0
53,106006,827,1,50201,4,0.214303216,1
43,37118,802,0,473249,1,0.563369469,0
35,42616,547,2,21350,0,0.733715907,0
53,20798,682,1,321964,3,0.239490015,0
45,27601,517,2,315853,2,0.495825515,0
37,45363,386,0,355376,3,0.5158471,0
53,22795,381,0,425686,0,0.867814317,0
22,117462,361,2,166961,2,0.532978768,0
34,65264,799,2,146296,1,0.724930184,0
59,122892,341,0,243332,2,0.412031432,0
26,92833,311,2,141537,2,0.745514656,0
26,149688,414,0,349562,1,0.425863657,0
23,23084,517,2,102739,4,0.501016511,0
27,115865,405,0,229552,4,0.535637594,0
28,96646,827,0,60214,2,0.848454079,0
35,20731,771,1,231445,2,0.237417483,0
49,21129,686,0,139016,3,0.337807006,1
53,48022,525,0,29336,4,0.694019922,0
50,21605,780,1,43624,1,0.604304362,1
59,97506,707,1,332350,2,0.376071973,1
47,129241,756,2,49764,2,0.402440621,1
56,64130,320,2,495548,3,0.45711664,0
49,49265,502,0,361469,3,0.515242865,0
58,52330,716,2,50420,3,0.772619126,0
53,88469,715,2,487974,0,0.209670834,1
57,35187,747,0,109381,1,0.828613819,0
47,45791,811,1,70671,0,0.489118978,1
53,110436,384,1,413989,2,0.361348262,0
24,90610,466,0,112596,3,0.55588889,0
42,132341,683,0,293591,3,0.66176903,0
22,111962,767,0,140105,3,0.231326553,1
30,59867,371,0,454068,4,0.701044146,0
25,136178,820,0,25497,1,0.732532831,0
30,20893,772,0,84714,0,0.316327599,0
53,119694,557,2,131892,1,0.317517,0
58,39773,574,2,208154,3,0.342649188,0
33,24239,319,2,472148,2,0.757640098,0
51,40863,789,1,419194,4,0.390402139,1
56,71415,789,0,244939,1,0.757155087,0
44,88968,625,0,148954,2,0.578366701,0
35,120675,828,2,153017,3,0.737019931,0
49,80430,388,1,485536,3,0.587571129,0
28,139000,785,2,454701,3,0.435038229,1
25,21515,649,0,467066,3,0.8374999,0
49,117206,383,0,254720,4,0.700706963,0
24,134210,686,2,327014,4,0.538838362,1
32,124630,386,2,154667,1,0.646199933,0
22,34605,606,0,220363,3,0.631090349,0
47,76240,453,2,102847,4,0.450681352,0
51,25586,739,0,200110,2,0.496640223,0
56,121221,563,2,454342,4,0.422779744,0
56,140419,720,1,247303,4,0.899662692,0
46,142374,792,0,363278,1,0.606045118,0
47,134205,710,1,433665,4,0.264438725,1
25,51186,472,2,368254,2,0.563375029,0
40,46928,303,1,246337,3,0.234973375,0
31,118264,771,2,416855,0,0.402056434,1
30,103087,409,1,443586,1,0.512172781,0
58,142990,336,1,494775,2,0.573989341,0
26,107029,330,1,210700,1,0.88332698,0
28,40711,680,0,76918,3,0.887555207,0
43,74962,567,1,440926,4,0.268648559,0
46,40039,310,2,190123,4,0.576692871,0
32,56561,643,2,196711,2,0.771976577,0
46,95483,843,0,8159,3,0.366398974,1
33,117871,465,0,338336,0,0.725394169,0
38,101395,641,2,334132,0,0.815033339,0
45,108658,781,1,112739,4,0.663741177,0
53,21577,318,2,285850,3,0.429392344,0
32,127792,483,0,408078,3,0.846192624,0
56,48350,844,0,277363,2,0.818464066,0
24,136908,309,2,356161,0,0.701077723,0
25,127468,491,1,301680,2,0.454567679,0
57,53798,619,1,338776,1,0.754327454,0
28,117434,774,0,239561,3,0.421276287,1
48,101417,726,2,475607,0,0.377066996,1
51,30785,358,2,461102,2,0.560509371,0
29,92227,735,0,375942,4,0.897994658,0
49,138680,396,2,478212,1,0.763025359,0
34,81957,795,0,301081,2,0.710854912,1
42,85431,577,1,26094,4,0.516408923,1
31,37297,564,1,130312,0,0.418365006,0
43,91894,308,2,109894,0,0.799130534,0
21,136869,756,1,251146,1,0.597412946,1
57,83772,572,1,122118,4,0.769278466,0
41,39581,307,0,163996,3,0.541427597,0
46,75192,507,0,350469,0,0.727770246,0
56,21462,422,2,136195,3,0.807418741,0
43,148848,332,0,451365,3,0.473973019,0
21,84173,812,2,338589,2,0.209498699,1
35,35511,503,2,36854,2,0.378448596,0
41,96106,817,0,65796,0,0.840440529,0
29,68665,816,1,336576,3,0.681279582,0
29,64414,742,1,195040,2,0.716053102,0
30,101010,638,1,439050,4,0.42770203,0
46,92573,737,1,284255,4,0.690891089,0
55,113665,744,2,77575,4,0.652397502,0
45,127803,435,1,115380,4,0.324861564,1
46,139682,686,2,291243,3,0.878083544,0
31,33386,324,0,467422,4,0.447817915,0
58,144069,805,0,448509,3,0.430500882,1
22,74460,624,2,113871,0,0.458413081,0
27,26221,637,1,254791,0,0.264203731,0
38,43474,394,2,282173,4,0.637474462,0
47,126073,844,1,430027,4,0.367036971,1
54,135375,445,1,20793,4,0.762318929,0
47,132660,530,2,315250,0,0.475909326,0
37,41045,794,2,352806,2,0.520990938,1
44,111319,337,1,220836,0,0.652495438,0
45,136582,724,2,263490,4,0.733309794,0
27,125693,736,1,482347,2,0.361780713,1
26,24922,667,2,399188,2,0.876406031,0
44,131943,644,0,398576,1,0.635625082,0
53,42706,459,1,138704,3,0.203947036,0
49,62771,849,0,434174,4,0.490935547,1
42,72335,840,2,239324,3,0.505772474,1
46,118015,443,0,85882,1,0.766415483,0
48,72949,644,2,381002,3,0.413597842,0
41,90714,568,1,154080,4,0.431858561,0
27,115558,567,2,82656,1,0.249345865,1
37,35240,468,2,428499,3,0.398482217,1
40,111756,332,1,318052,0,0.701873191,0
40,122272,676,2,143890,2,0.644329844,1
42,22716,513,1,468871,1,0.256975862,0
48,36574,739,2,35579,0,0.280285724,1
27,131815,791,1,60178,4,0.463848175,1
21,103255,692,0,193656,2,0.720630433,0
52,93717,788,2,201092,1,0.783042795,0
33,131299,328,2,118204,2,0.21023683,1
50,64066,338,2,100373,1,0.430307404,0
43,135066,472,1,137047,1,0.496983305,0
39,81826,316,2,461695,3,0.837792968,1
52,40213,355,1,283409,2,0.55098459,0
50,91916,525,2,330662,2,0.388790536,0
49,86151,366,0,402534,0,0.473032946,0
49,148518,496,2,387755,4,0.505504109,0
50,137018,322,0,433297,0,0.668997111,1
36,149024,536,1,194721,3,0.228761448,1
39,70906,437,0,120475,1,0.472616164,0
38,20463,772,2,179141,3,0.652588246,0
21,51973,528,2,214742,3,0.398325621,0
34,94694,616,1,372112,0,0.614225705,0
22,40651,500,2,378830,1,0.450095251,0
48,88694,557,2,81377,4,0.731104607,0
50,40008,779,1,358815,3,0.242418388,1
58,131738,477,1,148499,4,0.842573386,0
24,90474,422,0,438467,1,0.320128784,0
21,58185,641,1,235739,1,0.310982961,0
28,107924,470,2,107263,0,0.788450061,0
49,94417,358,1,423381,2,0.808498046,0
59,145502,764,2,465501,0,0.265081319,1
23,91139,559,0,126359,4,0.83610325,0
52,54980,672,1,365988,0,0.391308507,0
30,42504,394,2,69927,1,0.63303518,0
30,74970,424,1,340314,3,0.248015443,0
39,36766,340,1,343294,2,0.466462771,0
54,136944,553,1,292010,1,0.515507226,0
53,113922,306,1,277426,3,0.619878599,0
43,31695,770,0,156391,4,0.56769038,0
48,37796,810,2,434942,4,0.523045073,0
52,62543,368,1,20412,4,0.871748148,0
27,34559,380,2,471802,0,0.329515944,0
49,124450,841,0,129135,4,0.310595961,1
28,53139,561,2,125019,4,0.699393343,0
21,140494,388,2,291727,0,0.252186319,0
23,123869,507,0,219649,3,0.538024019,0
44,28802,512,1,329066,1,0.538837183,0
43,93843,565,2,273329,2,0.417017732,0
28,60205,592,2,353492,4,0.851310619,0
57,118750,506,1,96368,4,0.397780405,0
23,54159,632,1,192461,4,0.401909367,0
53,31516,376,2,262902,0,0.364009975,0
48,70492,587,0,284567,0,0.302051625,0
28,49086,346,1,56268,0,0.454807739,0
54,133758,499,1,117692,2,0.676621082,0
55,50480,726,0,439860,1,0.719514004,0
52,72091,509,2,172858,4,0.769393242,0
44,148023,719,1,362345,3,0.338280722,1
34,130195,453,2,473741,4,0.224942882,0
52,67766,821,2,350888,4,0.882280101,0
36,58737,714,2,123222,4,0.210032764,0
24,29265,652,0,355734,4,0.872475187,0
57,134165,456,2,428693,1,0.780170093,0
41,139501,560,2,231982,3,0.838452333,0
34,138257,376,1,127942,0,0.471029999,0
51,90990,787,1,139643,3,0.338041399,1
38,121454,430,0,24576,4,0.62452458,1
27,111717,754,0,386785,3,0.71887582,0
30,35386,462,1,460919,4,0.291602746,0
27,124718,314,1,145752,3,0.75833506,0
53,57425,531,0,161778,2,0.346015324,0
43,141635,494,2,215926,3,0.544174105,0
41,63254,841,0,222267,0,0.799537715,0
39,109863,658,2,462743,0,0.335397158,1
39,138350,630,1,382186,3,0.369319254,0
56,73634,726,1,206637,3,0.24393981,1
49,106717,796,1,446652,1,0.302629878,1
38,67662,785,2,138846,3,0.302568074,1
22,106988,748,0,153044,0,0.342399252,1
21,123784,712,2,150120,2,0.400340278,1
25,126337,629,0,103908,0,0.770488355,0
40,119287,446,0,375868,1,0.841034705,0
31,107527,558,0,242741,3,0.484396426,0
22,126847,591,1,85225,2,0.289746266,0
23,95452,442,0,349417,0,0.356666948,0
43,30143,664,1,131170,2,0.715344184,0
32,111391,389,0,479766,4,0.674197863,0
40,35581,463,0,485570,0,0.877045111,0
25,87443,780,1,365881,4,0.210142076,0
57,49424,383,1,474896,2,0.725531132,0
58,108844,376,2,363681,3,0.55405552,0
50,61984,816,0,62602,3,0.831885085,0
29,61505,784,1,333547,3,0.603316672,0
54,132061,403,2,32182,4,0.512667407,0
55,122478,751,2,347020,3,0.666095427,0
42,82699,786,1,475589,1,0.78346641,0
44,46957,638,0,314203,0,0.397748985,0
37,45464,777,2,407003,0,0.275268931,1
30,134012,522,0,267537,2,0.503112683,0
50,43649,308,0,328919,4,0.350163911,0
43,62065,352,2,195526,0,0.500678823,0
52,112661,376,1,148128,4,0.893733721,0
37,54758,802,0,459699,2,0.601885466,0
37,25596,615,1,443173,3,0.685520156,0
34,36374,464,2,426645,2,0.674549896,0
29,138686,578,0,50909,1,0.774490585,0
22,23775,326,1,320050,3,0.860890019,0
45,47388,369,1,364579,3,0.661172669,0
59,143800,517,0,495973,3,0.533266251,0
29,41029,664,1,353434,2,0.422481662,1
42,103981,605,1,311533,1,0.45219201,0
24,73639,423,2,288049,4,0.434136426,0
46,134010,318,2,225691,2,0.427125844,0
49,34645,556,1,189802,0,0.686237503,0
54,51105,595,1,62557,0,0.611396321,0
43,33668,321,0,383958,2,0.341396531,0
57,147949,749,2,242706,4,0.878738213,0
31,35960,849,0,493373,0,0.499407861,0
26,146519,347,1,484329,4,0.596260481,1
38,31357,482,0,238336,3,0.691820677,0
41,84604,734,1,202271,2,0.629574164,0
56,122739,406,2,183373,3,0.417736238,1
58,71796,487,2,89752,0,0.758394601,0
54,35804,385,1,445475,4,0.277107548,0
37,147732,755,2,210873,3,0.598297084,1
57,135733,436,1,271718,0,0.391322056,0
45,34626,635,0,355435,1,0.631033657,1
58,48132,768,1,262974,3,0.352595437,0
32,27951,702,0,454992,1,0.740539759,0
43,26449,839,1,101777,1,0.359275432,0
42,39065,371,2,486428,0,0.823274494,0
41,121503,323,1,485313,2,0.803088433,0
47,125072,784,1,291881,4,0.453675416,1
51,29130,355,1,28390,0,0.470074202,0
26,109360,522,2,96612,3,0.69105242,0
47,82287,478,1,57330,4,0.263261477,0
54,126937,733,2,76082,2,0.256643589,0
32,71702,749,1,189714,0,0.295426938,1
27,56993,791,0,419496,2,0.593732735,1
30,51875,488,1,234561,3,0.304301613,0
37,135284,719,0,288181,0,0.394332097,1
46,26054,548,2,121668,3,0.652837985,0
41,119809,463,2,124229,4,0.210936644,0
48,127357,554,1,438792,4,0.326165626,0
22,68517,775,2,426780,2,0.850951464,0
21,96368,716,1,235205,2,0.664504336,0
56,49670,469,2,221511,4,0.41388578,0
46,69112,616,0,101342,1,0.231712397,0
49,108388,473,2,247936,4,0.610234166,0
41,109156,769,0,357072,0,0.356006417,1
31,48307,644,1,33087,3,0.872122807,1
31,133087,744,1,114844,4,0.680872668,0
56,87087,317,1,486045,4,0.88188672,0
59,67922,369,0,212285,3,0.794229228,0
55,83080,637,1,17803,3,0.538119191,1
54,113348,826,1,444218,0,0.668694203,0
44,99335,755,0,333905,3,0.768475037,0
42,46312,568,2,133574,2,0.604724937,0
25,125156,487,1,207382,4,0.243041251,0
53,86985,828,2,345723,3,0.52931242,1
56,140641,733,2,414379,0,0.291401332,1
40,77608,587,1,466596,3,0.700392743,0
39,109962,798,1,471099,4,0.676440241,0
